District	Product	Profit
Останкинский	Ремонт компьютеров	3.1807999999999996
Зюзино	Ремонт компьютеров	4.7216000000000005
Алтуфьевский	Ремонт компьютеров	0.3732
Марушкинское	Ремонт компьютеров	1.9098
Фили-Давыдково	Ремонт компьютеров	5.1097
Котловка	Ремонт компьютеров	1.9377
Восточное Дегунино	Ремонт компьютеров	3.7406
Царицыно	Ремонт компьютеров	3.5949
Басманный	Ремонт компьютеров	2.1433
Беговой	Ремонт компьютеров	3.0598
Северное Тушино	Ремонт компьютеров	3.1817
Филимонковское	Ремонт компьютеров	2.2885999999999997
Ивановское	Ремонт компьютеров	3.0543
Лианозово	Ремонт компьютеров	2.5579
Воскресенское	Ремонт компьютеров	2.2291000000000003
Братеево	Ремонт компьютеров	3.7074
Филимонковское	Ремонт компьютеров	1.6745999999999999
Южное Медведково	Ремонт компьютеров	3.8430999999999997
Нагорный	Ремонт компьютеров	2.5318
Раменки	Ремонт компьютеров	4.9455
Черемушки	Ремонт компьютеров	4.2086
Печатники	Ремонт компьютеров	4.2169
Очаково-Матвеевское	Ремонт компьютеров	2.1029
Вороновское	Ремонт компьютеров	1.3079999999999998
Ростокино	Ремонт компьютеров	1.4373
Дмитровский	Ремонт компьютеров	2.3003
Сосенское	Ремонт компьютеров	2.1167
Печатники	Ремонт компьютеров	0.6049
Митино	Ремонт компьютеров	4.6983
Лианозово	Ремонт компьютеров	1.8609
Тропарево-Никулино	Ремонт компьютеров	4.178599999999999
Красносельский	Ремонт компьютеров	1.6274000000000002
Донской	Ремонт компьютеров	2.169
Донской	Ремонт компьютеров	2.088
Чертаново Южное	Ремонт компьютеров	3.4698
Щукино	Ремонт компьютеров	2.8388
Бутырский	Ремонт компьютеров	4.1308
Хамовники	Ремонт компьютеров	2.5749
Бабушкинский	Ремонт компьютеров	4.0934
Вороновское	Ремонт компьютеров	1.9449999999999998
Царицыно	Ремонт компьютеров	3.6209
Бирюлево Западное	Ремонт компьютеров	4.2975
Савелки	Ремонт компьютеров	3.1603999999999997
Останкинский	Ремонт компьютеров	2.9318
Михайлово-Ярцевское	Ремонт компьютеров	1.7948
Печатники	Ремонт компьютеров	4.7769
Строгино	Ремонт компьютеров	4.265000000000001
Проспект Вернадского	Ремонт компьютеров	4.6678
Западное Дегунино	Ремонт компьютеров	3.6521
Пресненский	Ремонт компьютеров	5.4344
Северное Медведково	Ремонт компьютеров	1.5536
Митино	Ремонт компьютеров	5.440300000000001
Красносельский	Ремонт компьютеров	2.6364
Гольяново	Ремонт компьютеров	4.8781
Левобережный	Ремонт компьютеров	2.7924
Внуковское	Ремонт компьютеров	3.1028
Южное Тушино	Ремонт компьютеров	1.1756000000000002
Новофедоровское	Ремонт компьютеров	2.5705
Строгино	Ремонт компьютеров	4.264
Солнцево	Ремонт компьютеров	2.7682
Рязанский	Ремонт компьютеров	3.0891
Нагатино-Садовники	Ремонт компьютеров	4.0286
Чертаново Южное	Ремонт компьютеров	3.7978
Рязановское	Ремонт компьютеров	0.875
